Entity,Code,Year,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh
Luxembourg,LUX,1999,0.060173053,0,0,0.05322583,0.25134417,0,7.5994616,1.156022,25.739426
Luxembourg,LUX,2000,0.07135222,0,0.000118279444,0.073164724,0.36519998,0,7.807751,1.2758111,27.610802
Luxembourg,LUX,2001,0.082591936,0,0.00013513833,0.06974305,0.34675306,0,8.6795,1.376992,29.310976
Luxembourg,LUX,2002,0.0862375,0,0.00017221112,0.07145027,0.29109833,0,12.407249,0.85713106,29.86881
Luxembourg,LUX,2003,0.10901694,0,0.004057278,0.075890556,0.23032777,0,12.5595,0.6582581,32.06685
Luxembourg,LUX,2004,0.13590805,0,0.026508305,0.11353416,0.2998589,0,13.907999,0.9245849,36.371384
Luxembourg,LUX,2005,0.14736167,0,0.050676662,0.1496161,0.26612276,0,13.680046,0.90248805,37.356655
Luxembourg,LUX,2006,0.17626083,0,0.060077775,0.1649936,0.31672776,0,14.30931,1.076938,35.52233
Luxembourg,LUX,2007,0.20004582,0.5113819,0.0591,0.18177637,0.32998914,0,13.356533,0.9117919,34.57503
Luxembourg,LUX,2008,0.22233054,0.5060528,0.05628833,0.1702586,0.37124804,0,12.714174,0.87108696,34.84931
Luxembourg,LUX,2009,0.2495825,0.47276694,0.056736667,0.17725888,0.2955778,0,12.937938,0.7780469,32.625046
Luxembourg,LUX,2010,0.26859194,0.4740125,0.058698054,0.15288723,0.29882166,0,13.916304,0.77921,34.16721
Luxembourg,LUX,2011,0.29680803,0.52878386,0.07101889,0.17669193,0.17379527,0,12.005276,0.67919195,34.88955
Luxembourg,LUX,2012,0.3001022,0.5449708,0.10495305,0.21240665,0.26953778,0,12.2237215,0.62453115,33.672718
Luxembourg,LUX,2013,0.30074084,0.62060636,0.20096694,0.22628333,0.3248561,0,10.34957,0.55707693,33.112263
Luxembourg,LUX,2014,0.36782166,0.7971602,0.2566628,0.21639194,0.29200834,0,9.805904,0.6209489,31.917315
Luxembourg,LUX,2015,0.40210277,0.9418466,0.27931777,0.27427387,0.26728556,0,8.9427395,0.5714516,31.355448
Luxembourg,LUX,2016,0.4469661,1.0112743,0.2684747,0.27168193,0.30895972,0,8.247018,0.59231585,31.312542
Luxembourg,LUX,2017,0.54731303,1.2813467,0.28865165,0.62493217,0.22793694,0,8.061143,0.54795915,32.775616
Luxembourg,LUX,2018,0.6932575,1.3893788,0.3141139,0.67353606,0.24546528,0,7.950632,0.48566887,34.678898
Luxembourg,LUX,2019,0.88784474,1.489142,0.3436914,0.7414541,0.281825,0,7.955588,0.5321655,35.056538
Luxembourg,LUX,2020,1.1884255,1.6318005,0.42351806,0.9221822,0.24057332,0,7.2253613,0.44708055,28.419147
Luxembourg,LUX,2021,1.2405514,1.583243,0.47149387,0.8224555,0.2794925,0,7.7898073,0.48942527,30.598438
Luxembourg,LUX,2022,1.1368757,1.4854031,0.56462026,0.87258554,0.1801947,0,6.122363,0.5143739,28.196154
Luxembourg,LUX,1965,,,,,0.25551942,0,0,31.716173,9.832363
Luxembourg,LUX,1966,,,,,0.2299325,0,0,28.63771,11.189572
Luxembourg,LUX,1967,,,,,0.25949636,0,0,26.833899,12.358044
Luxembourg,LUX,1968,,,,,0.26504084,0,0,28.762152,13.641634
Luxembourg,LUX,1969,,,,,0.23063639,0,0.02925,30.555498,15.104541
Luxembourg,LUX,1970,,,,,0.2549339,0,0.07295055,31.330057,16.02329
Luxembourg,LUX,1971,,,,,0.14409415,0,0.14653806,28.872639,16.681265
Luxembourg,LUX,1972,,,,,0.16991445,0,1.1723038,28.415579,17.51691
Luxembourg,LUX,1973,,,,,0.15001693,0,2.3446078,28.156229,19.464945
Luxembourg,LUX,1974,,,,,0.22159387,0,3.1505668,30.017029,17.504738
Luxembourg,LUX,1975,,,,,0.19145028,0,3.647525,22.825037,15.61211
Luxembourg,LUX,1976,,,,,0.1206275,0,4.176333,21.138687,16.907217
Madagascar,MDG,1995,,,,,,0,,,
Madagascar,MDG,1996,,,,,,0,,,
Madagascar,MDG,1997,,,,,,0,,,
Madagascar,MDG,1998,,,,,,0,,,
Madagascar,MDG,1999,,,,,,0,,,
Madagascar,MDG,2000,,,,,,0,,,
Madagascar,MDG,2001,,,,,,0,,,
Madagascar,MDG,2002,,,,,,0,,,
Madagascar,MDG,2003,,,,,,0,,,
Madagascar,MDG,2004,,,,,,0,,,
Madagascar,MDG,2005,,,,,,0,,,
Madagascar,MDG,2006,,,,,,0,,,
Madagascar,MDG,2007,,,,,,0,,,
Madagascar,MDG,2008,,,,,,0,,,
Madagascar,MDG,2009,,,,,,0,,,
Madagascar,MDG,2010,,,,,,0,,,
Madagascar,MDG,2011,,,,,,0,,,
Madagascar,MDG,2012,,,,,,0,,,
Madagascar,MDG,2013,,,,,,0,,,
Madagascar,MDG,2014,,,,,,0,,,
Madagascar,MDG,2015,,,,,,0,,,
Madagascar,MDG,2016,,,,,,0,,,
Madagascar,MDG,2017,,,,,,0,,,
Madagascar,MDG,2018,,,,,,0,,,
Madagascar,MDG,2019,,,,,,0,,,
Madagascar,MDG,2020,,,,,,0,,,
Madagascar,MDG,2021,,,,,,0,,,
Madagascar,MDG,2022,,,,,,0,,,
Malaysia,MYS,1965,0,0,0,,1.7357528,0,,0.17445,31.176205
Malaysia,MYS,1966,0,0,0,,2.0462363,0,,0.23259999,35.99366
Malaysia,MYS,1967,0,0,0,,2.1438172,0,,0.13956,38.8187
Malaysia,MYS,1968,0,0,0,,2.3774195,0,,0.13956,39.985744
Malaysia,MYS,1969,0,0,0,,2.9983869,0,,0.17445,43.46176
Malaysia,MYS,1970,0,0,0,,3.554301,0,0.08141,0.18608,40.44124
Malaysia,MYS,1971,0,0,0,0,3.0930107,0,0.82874525,0.47683,45.043636
Malaysia,MYS,1972,0,0,0,0,3.4123657,0,1.1605041,1.20952,49.289757
Malaysia,MYS,1973,0,0,0,0,3.276344,0,1.1605041,1.15137,52.4388
Malaysia,MYS,1974,0,0,0,0,2.9747312,0,2.4192512,1.15137,52.28298
Malaysia,MYS,1975,0,0,0,0,2.971774,0,2.9162495,0.10467,54.68143
Malaysia,MYS,1976,0,0,0,0,2.8032258,0,3.471752,0.116299994,61.358616
Malaysia,MYS,1977,0,0,0,0,2.2739246,0,3.1767428,0.12793,73.671425
Malaysia,MYS,1978,0,0,0,0,2.6729724,0,23.50423,0.27912,78.81282
Malaysia,MYS,1979,0,0,0,0,3.263109,0,29.249449,0.39541999,88.16213
Malaysia,MYS,1980,0,0,0,0,4.165671,0,26.01631,0.5815,95.84808
Malaysia,MYS,1981,0,0,0,0,4.616952,0,21.87603,1.0815899,103.31685
Malaysia,MYS,1982,0,0,0,0,4.4433823,0,27.539839,0.98855,107.18903
Malaysia,MYS,1983,0,0,0,0,5.1723747,0,38.599968,2.5702298,114.6193
Malaysia,MYS,1984,0,0,0,0,10.205894,0,47.82256,2.7795699,112.66363
Malaysia,MYS,1985,0,0,0,0,11.143169,0,46.182728,3.70997,110.8479
Malaysia,MYS,1986,0,0,0,0,12.1845875,0,71.66406,2.75631,102.05382
Malaysia,MYS,1987,0,0,0,0,14.68399,0,71.48961,3.8030097,104.55259
Malaysia,MYS,1988,0,0,0,0,16.940395,0,72.931725,3.0238,111.706696
Malaysia,MYS,1989,0,0,0,0,15.65598,0,83.51503,13.921109,115.90021
Malaysia,MYS,1990,0,0,0,0,11.906876,0,79.09563,15.411066,134.57195
Malaysia,MYS,1991,0,0,0,0,13.156577,0,117.60256,18.15391,152.95303
Malaysia,MYS,1992,0,0,0,0,12.6736555,0,127.80206,19.060444,181.0182
Malaysia,MYS,1993,0,0,0,0,14.350268,0,125.510956,15.934066,186.71935
Malaysia,MYS,1994,0,0,0,0,19.170162,0,130.32578,17.700644,196.5406
Malaysia,MYS,1995,0,0,0,0,18.386559,0,135.36157,19.39749,224.80556
Malaysia,MYS,1996,0,0,0,0,15.329032,0,162.94792,19.490465,246.50568
Malaysia,MYS,1997,0,0,0,0,12.339516,0,202.29222,18.851244,281.96838
Malaysia,MYS,1998,0,0,0,0,13.1793,0,204.39725,20.118065,257.74655
Malaysia,MYS,1999,0,0,0,0,22.331182,0,232.64651,22.54711,251.90372
Malaysia,MYS,2000,1.8224391,0,0,0,20.681183,0,287.54013,28.892843,272.32065
Malaysia,MYS,2001,1.8326253,0,0,0,17.820621,0,277.09637,34.52962,294.5357
Malaysia,MYS,2002,1.2909275,0,0,0,15.805489,0,280.88776,42.328133,318.86258
Malaysia,MYS,2003,1.329553,0,0,0,14.761631,0,302.6591,61.78373,333.62247
Malaysia,MYS,2004,1.8398589,0,0,0,16.059446,0,326.94257,77.078575,349.71957
Malaysia,MYS,2005,1.891381,0,0,0,17.200525,0,373.73004,80.06548,362.19116
Malaysia,MYS,2006,1.9918205,0.07194444,0,0,17.991493,0,388.63968,84.81897,350.31897
Malaysia,MYS,2007,2.4253507,0.3597222,0,0,16.844137,0,404.01456,102.8218,373.591
Malaysia,MYS,2008,2.543424,0.49333334,0,0,21.938122,0,435.49695,113.688576,358.46222
Malaysia,MYS,2009,4.447915,0.051388886,0,0,19.241787,0,400.2232,123.46287,355.6215
Malaysia,MYS,2010,4.0316086,0.051388886,0,0,17.655457,0,380.2312,171.74158,359.263
Malaysia,MYS,2011,4.9081254,0.27893335,0,0,22.223722,0,383.1736,171.68346,366.93445
Malaysia,MYS,2012,4.793613,1.3365555,0.019193556,0,25.365644,0,420.157,184.58412,402.15158
Malaysia,MYS,2013,3.5228846,2.1849775,0.38428387,0,32.156387,0,445.67322,175.11201,427.70407
Malaysia,MYS,2014,2.2121975,3.4866664,0.61496526,0,36.2694,0,447.09207,178.48247,429.4578
Malaysia,MYS,2015,2.3973453,4.5210443,0.7351814,0,37.496944,0,468.39825,202.29639,398.84277
Malaysia,MYS,2016,2.4260752,4.5210443,0.82988167,0,53.605,0,449.92978,217.84692,443.61053
Malaysia,MYS,2017,2.4420362,4.404822,0.8782258,0,71.445,0,450.44153,241.40518,417.2968
Malaysia,MYS,2018,4.312668,5.067289,1.6720997,0,69.64877,0,446.77808,258.9431,423.141
Malaysia,MYS,2019,3.626344,7.5312,3.7015378,0,69.05193,0,452.15112,244.72913,459.97177
Malaysia,MYS,2020,3.6534135,9.193178,5.1493783,0,73.334595,0,436.13663,288.0916,379.55325
Malaysia,MYS,2021,3.681926,12.738104,6.5818424,0,80.83747,0,494.4841,262.44614,411.58392
Malaysia,MYS,2022,3.681926,13.967012,7.093971,0,84.758446,0,493.81924,260.54477,479.6467
Mexico,MEX,1971,0,,0,0,43.08925,0,103.59451,15.708611,262.43677
Mexico,MEX,1972,0,,0,0,45.924995,0,110.77966,17.361666,295.5131
Mexico,MEX,1973,0.45684,,0,0,48.40887,0,122.74593,18.6125,316.24557
Mexico,MEX,1974,1.3137693,,0,0,49.405373,0,129.14703,20.562498,357.2522
Mexico,MEX,1975,1.4698328,,0,0,44.89301,0,131.39034,23.618334,394.21106
Mexico,MEX,1976,1.642921,,0,0,51.02285,0,128.85492,18.125,434.23633
Mexico,MEX,1977,1.6798089,,0,0,56.753494,0,135.9986,26.07,448.20316
Mexico,MEX,1978,1.6968338,,0,0,47.95349,0,171.05864,27.181387,504.61945
Mexico,MEX,1979,2.8914278,,0,0,53.24946,0,207.65465,26.703054,541.5423
Mexico,MEX,1980,2.596326,,0,0,50.002686,0,223.01714,27.038055,603.66943
Mexico,MEX,1981,2.7353644,,0,0,72.79516,0,241.79156,23.898888,660.86053
Mexico,MEX,1982,3.6774192,,0,0,67.78602,0,259.95645,28.62111,684.2733
Mexico,MEX,1983,3.8391576,,0,0,61.30726,0,268.19806,32.584164,666.7177
Mexico,MEX,1984,4.0406213,,0,0,69.793816,0,268.5839,32.676945,705.7309
Mexico,MEX,1985,4.656362,,0,0,84.0592,0,275.2785,35.421665,734.98035
Mexico,MEX,1986,9.630525,,0,0,62.97648,0,244.92165,39.0575,744.0882
Mexico,MEX,1987,12.53614,,0,0,57.026108,0,249.24323,37.772778,780.321
Mexico,MEX,1988,13.146207,,0,0,64.569145,0,253.59616,35.750553,778.40265
Mexico,MEX,1989,13.265382,,0,0,74.97208,1.0555556,247.96422,39.57333,832.99884
Mexico,MEX,1990,14.539426,0,0.002957,0.002957,72.38989,8.333781,268.17517,39.24111,916.3862
Mexico,MEX,1991,16.690834,0,0.005913972,0.002957,66.902664,12.036737,282.36115,37.954998,941.7246
Mexico,MEX,1992,18.261433,0,0.008870971,0.002957,79.2878,11.120221,282.39484,38.3825,954.6505
Mexico,MEX,1993,18.664053,0,0.011827944,0.002957,78.818344,13.991785,283.26508,43.2925,947.3392
Mexico,MEX,1994,17.86529,0,0.014784943,0.014784943,59.94207,12.028225,301.03,52.318333,1021.43054
Mexico,MEX,1995,18.465311,0,0.014784943,0.020698916,81.608955,23.957138,306.9023,58.25861,950.10956
Mexico,MEX,1996,17.710348,0,0.017741943,0.017741943,92.66103,22.353941,312.78293,66.79972,964.5441
Mexico,MEX,1997,16.841791,0,0.017741943,0.035483886,77.95243,29.669056,314.37393,66.86417,1006.9446
Mexico,MEX,1998,17.589197,0,0.020698916,0.044354722,72.72107,26.289576,334.79,68.34778,1054.3689
Mexico,MEX,1999,17.350344,0,0.020698916,0.050268885,96.72997,28.380823,337.90872,69.5475,1047.0767
Mexico,MEX,2000,18.20507,0.9083786,0.020698916,0.056182776,97.80206,23.327211,359.13306,76.18694,1117.636
Mexico,MEX,2001,17.866156,0.92516834,0.023502305,0.052880276,83.536964,24.599375,361.9052,83.67358,1107.0106
Mexico,MEX,2002,17.267963,0.8672919,0.023350665,0.061295554,72.566864,27.299328,410.68823,140.1058,1051.1785
Mexico,MEX,2003,19.61409,0.8560347,0.023201,0.05510222,57.573856,29.225142,445.09402,103.318375,1085.1881
Mexico,MEX,2004,20.373075,0.8733272,0.025934862,0.057633054,72.54961,25.423267,480.21918,105.719696,1137.8489
Mexico,MEX,2005,22.732546,0.9696811,0.025770722,0.054404724,79.3436,29.688858,527.12335,133.42952,1226.2463
Mexico,MEX,2006,20.814188,0.98952,0.028454166,0.12804334,86.632545,29.669605,582.8828,143.19829,1184.8331
Mexico,MEX,2007,22.790215,0.94963104,0.025448583,0.70124996,77.30624,28.275322,570.41376,131.58376,1236.413
Mexico,MEX,2008,21.708723,0.98272604,0.05339111,0.71656466,110.22146,26.43662,599.96576,117.545296,1275.8926
Mexico,MEX,2009,20.638859,1.061248,0.07540333,1.6654415,74.62687,28.14158,651.688,119.74645,1219.5841
Mexico,MEX,2010,20.269669,1.1107506,0.08604305,3.4392505,103.13493,15.658971,660.44543,148.11874,1171.3153
Mexico,MEX,2011,19.970554,1.0264317,0.113104716,4.547149,100.057556,26.708054,708.0849,171.32704,1188.1461
Mexico,MEX,2012,18.318834,1.1901016,0.1891936,10.113109,87.49704,23.074131,736.5377,149.266,1213.6659
Mexico,MEX,2013,19.872505,1.188446,0.28889415,11.404631,76.369804,30.860197,777.9507,148.2266,1175.1096
Mexico,MEX,2014,19.226412,1.8371255,0.59871054,17.409197,105.36432,25.157251,788.48444,147.93884,1121.4917
Mexico,MEX,2015,20.538128,1.9537125,0.5445122,23.550297,83.19006,29.917238,807.82916,147.65045,1087.805
Mexico,MEX,2016,20.457998,2.0702994,0.67535275,27.78255,82.17796,27.145742,830.30035,144.6333,1117.5981
Mexico,MEX,2017,22.052557,2.1868863,3.1576371,28.262321,84.75586,27.792253,860.33527,176.75279,1090.5269
Mexico,MEX,2018,19.998959,2.4414182,8.497309,32.90028,85.947914,34.413517,902.7362,157.54546,1021.20856
Mexico,MEX,2019,19.486341,2.6959357,26.265673,44.09167,62.230183,28.304321,933.8935,150.41484,972.0568
Mexico,MEX,2020,18.945335,2.9505124,41.588917,51.745487,70.73973,28.170366,945.19037,66.491,838.368
Mexico,MEX,2021,16.151478,2.5386136,52.84355,55.146126,91.2441,29.93832,973.32666,55.12622,942.95135
Mexico,MEX,2022,17.999012,2.7225404,50.24874,52.969234,93.12104,27.143528,965.85693,69.78955,1143.8988
Mexico,MEX,1965,,,,,26.207796,0,80.64689,8.0222225,178.4483
Mexico,MEX,1966,,,,,29.918816,0,85.11342,8.556944,186.99396
Mexico,MEX,1967,,,,,32.57715,0,73.1965,10.499444,200.27634
Mexico,MEX,1968,,,,,37.382256,0,78.59209,11.006389,217.78389
Mexico,MEX,1969,,,,,39.641396,0,97.47053,11.156944,230.15845
Mexico,MEX,1970,,,,,44.36962,0,99.67502,12.5125,247.47472
Middle Africa (EI),,1980,0,,0,0,19.63145,,2.61575,2.439195,44.587627
Middle Africa (EI),,1981,0,,0,0,20.73441,,3.06325,2.4812376,47.206768
Middle Africa (EI),,1982,0,,0,0,21.58602,,3.5002499,2.3938725,43.84725
Middle Africa (EI),,1983,0,,0,0,22.79543,,3.7572498,2.3467014,50.073887
Middle Africa (EI),,1984,0,,0,0,23.848118,,3.6144998,2.3930585,45.308628
Middle Africa (EI),,1985,0,,0,0,27.041666,0,4.1035,2.3862667,50.879715
Middle Africa (EI),,1986,0,,0,0,27.908064,0,4.678,2.4299722,48.55702
Middle Africa (EI),,1987,0,,0,0,27.955376,0,5.3965,2.4647808,49.547092
Middle Africa (EI),,1988,0,,0,0,28.398924,0,6.456,2.4874594,52.38567
Middle Africa (EI),,1989,0,,0,0,33.8457,0,4.97225,2.5553205,53.232723
Middle Africa (EI),,1990,0.009576611,,0,0,30.421505,0,6.165,2.580347,48.54278
Middle Africa (EI),,1991,0.025537638,,0,0,29.498924,0,6.566,0.60795975,46.208416
Middle Africa (EI),,1992,0.025537638,,0,0,31.99758,0,6.41175,0.6081353,46.06318
Middle Africa (EI),,1993,0.025537638,,0,0,30.199732,0,6.36675,0.10017,47.79885
Middle Africa (EI),,1994,0.028729722,,0,0,28.77742,0,5.93475,0.078681946,47.06603
Middle Africa (EI),,1995,0.028729722,,0,0,32.02715,0,6.6272497,0.6651777,45.6702
Middle Africa (EI),,1996,0.022345414,,0,0,32.1336,0,6.5409994,0.6796275,45.850822
Middle Africa (EI),,1997,0.022345414,,0,0,29.977957,0,6.6752496,0.6916186,47.462112
Middle Africa (EI),,1998,0.022345414,,0,0,29.348118,0,6.90034,0.72996247,44.828396
Middle Africa (EI),,1999,0.022345414,,0,0,30.542742,0,6.6932497,0.5200061,47.448288
Middle Africa (EI),,2000,0.022345414,,0,0,33.620377,0,6.9849997,0.44506636,53.02457
Middle Africa (EI),,2001,0.022345414,,0.00014101388,0,34.16001,,6.47675,0.3242847,55.152805
Middle Africa (EI),,2002,0.022345414,,0.0011821277,0,34.26741,,8.1727495,0.3100211,58.657295
Middle Africa (EI),,2003,0.022345414,,0.0017023722,0,35.247818,,8.695,0.32174194,64.488594
Middle Africa (EI),,2004,0.022345414,,0.0024032972,0,40.585762,,21.542938,0.8604586,68.21575
Middle Africa (EI),,2005,0.022345414,,0.0035964444,0,41.505753,,20.857412,1.0272586,64.64332
Middle Africa (EI),,2006,2.0749328,,0.0046579163,0,44.62448,,21.24032,1.30677,74.33334
Middle Africa (EI),,2007,0.26814526,,0.012687528,0,42.86956,,19.921606,1.4287635,83.5226
Middle Africa (EI),,2008,0.2713375,,0.021926887,0,45.610054,,20.63925,1.2114172,94.87555
Middle Africa (EI),,2009,0.25218415,,0.028731387,0,45.127434,,18.1715,1.5565578,106.77701
Middle Africa (EI),,2010,0.21387777,,0.037523054,0,46.726315,,28.65475,1.5851187,112.9288
Middle Africa (EI),,2011,0.22345416,,0.04577722,0,47.255753,,29.8185,1.4435052,120.160736
Middle Africa (EI),,2012,0.23303083,,0.055011388,0,46.444,,36.833996,0.55446357,132.76086
Middle Africa (EI),,2013,0.24899195,,0.064172775,0,52.75564,,40.558487,0.3627111,150.87767
Middle Africa (EI),,2014,0.26176083,,0.07690861,0,56.191296,,39.77898,0.2061,160.75076
Middle Africa (EI),,2015,0.14364916,,0.0880575,0,56.529797,,43.27722,0.17674416,156.91241
Middle Africa (EI),,2016,0.15322582,,0.10337638,0.023825638,58.92374,,55.27406,0.73523664,143.2486
Middle Africa (EI),,2017,0.15633193,,0.120673604,0.02368547,66.29595,,54.542526,2.5698624,129.29364
Middle Africa (EI),,2018,0.16148084,,0.18492305,0.023546971,74.200035,,55.16149,2.96413,130.74097
Middle Africa (EI),,2019,0.16724584,,0.18424138,0.023460167,77.946045,,50.58902,1.6871461,138.49248
Middle Africa (EI),,2020,0.16729389,,0.18438138,0.02337397,85.967896,,52.93575,2.074355,118.67859
Middle Africa (EI),,2021,0.16683666,,0.18320471,0.023224806,83.64464,,59.451313,2.3009844,125.986946
Middle Africa (EI),,2022,0.16683666,,1.1910862,0.023140112,84.407974,,53.176815,2.4996622,117.50034
Middle Africa (EI),,1965,,,,,11.635753,,0.10775,2.1163046,24.153852
Middle Africa (EI),,1966,,,,,12.102957,,0.10775,2.3354974,24.54173
Middle Africa (EI),,1967,,,,,11.372581,,0.16524999,2.228807,25.013054
Middle Africa (EI),,1968,,,,,11.863441,,0.24374999,2.4406872,25.758215
Middle Africa (EI),,1969,,,,,12.892473,,0.23425,2.6214695,26.483377
Middle Africa (EI),,1970,,,,,14.385753,,0.57074994,2.4938266,26.86877
Middle Africa (EI),,1971,,,,,15.346774,,1.3055,2.585668,31.117723
Middle Africa (EI),,1972,,,,,15.701612,,1.5371666,2.4599504,32.45925
Middle Africa (EI),,1973,,,,,17.02043,,5.2085,2.4970047,33.634758
Middle Africa (EI),,1974,,,,,16.709946,,5.9676666,2.4504874,34.716637
Middle Africa (EI),,1975,,,,,18.354033,,2.2697499,2.3962684,33.801495
Middle Africa (EI),,1976,,,,,17.66801,,0.6985,2.5765798,34.649208
Middle Africa (EI),,1977,,,,,18.132257,,1.095,2.605806,37.209366
Middle Africa (EI),,1978,,,,,18.21801,,1.12175,2.439195,43.98072
Middle Africa (EI),,1979,,,,,18.626074,,1.0457499,2.187952,44.275116
Middle East (EI),,1971,0,,0,0,11.103193,0,105.18844,2.8985448,640.9845
Middle East (EI),,1972,0,,0,0,13.51097,0,118.74365,4.4643726,681.81573
Middle East (EI),,1973,0,,0,0,11.089944,0,143.79762,7.541985,739.85297
Middle East (EI),,1974,0,,0,0,14.240672,0,151.48756,8.194324,786.39124
Middle East (EI),,1975,0,,0,0,16.087364,0,170.42416,15.095485,752.72205
Middle East (EI),,1976,0,,0,0,18.703072,0,183.55867,14.882352,858.6771
Middle East (EI),,1977,0,,0,0,20.989305,0,214.05446,15.054686,974.5657
Middle East (EI),,1978,0,0,0,0,29.014738,0,233.88025,9.252351,1025.7974
Middle East (EI),,1979,0,0,0,0,28.433903,0,316.76944,13.287019,1159.3568
Middle East (EI),,1980,0,0,0,0,28.631645,0,317.0203,14.00031,1105.2087
Middle East (EI),,1981,0,0,0,0,30.20373,0,343.45535,11.741648,1207.3297
Middle East (EI),,1982,0,0,0,0,31.361448,0,383.98184,22.22158,1319.0878
Middle East (EI),,1983,0,0,0,0,30.223003,0,392.84027,27.009151,1480.3683
Middle East (EI),,1984,0,0,0,0,30.673693,0,504.4726,31.15692,1614.4838
Middle East (EI),,1985,0,0,0,0,30.865051,0,544.3922,32.74094,1700.0228
Middle East (EI),,1986,0,0,0,0,32.760483,0,659.04785,34.935963,1695.3132
Middle East (EI),,1987,0,0,0,0,41.146503,0,722.674,36.301926,1778.6168
Middle East (EI),,1988,0,0,0,0,42.281986,0,804.0419,35.591427,1846.8494
Middle East (EI),,1989,0,0,0,0,37.32903,0,906.92676,34.55459,1894.5037
Middle East (EI),,1990,0,0,0,0.002957,45.162876,0,956.8127,35.826397,1952.2261
Middle East (EI),,1991,0,0,0,0.002957,32.55404,0,1001.00305,41.656124,2019.6924
Middle East (EI),,1992,0,0,0,0.002957,52.714443,0,1144.0255,47.138527,2151.9417
Middle East (EI),,1993,0,0,0,0.002957,59.27797,0,1071.7473,55.137726,2304.286
Middle East (EI),,1994,0,0,0,0.002957,48.937466,0,1239.863,57.688927,2531.6985
Middle East (EI),,1995,0,0,0,0.002957,55.155853,0,1363.4526,61.440407,2518.1777
Middle East (EI),,1996,0,0,0,0.002957,55.29089,0,1421.7241,72.346115,2573.598
Middle East (EI),,1997,0,0,0,0.008870971,47.09613,0,1502.8632,77.74352,2704.904
Middle East (EI),,1998,0,0,0,0.008870971,50.891438,0,1621.9945,84.52492,2691.8772
Middle East (EI),,1999,0,0,0,0.11236555,34.895576,0,1730.2715,82.577965,2683.8013
Middle East (EI),,2000,0.009576611,0,0,0.116801105,31.70536,0,1833.0188,89.4839,2813.7083
Middle East (EI),,2001,0.015961027,0,0,0.13719472,34.13062,,1948.442,100.71578,2934.262
Middle East (EI),,2002,0.015961027,0.11722,0,0.12930444,49.106125,,2146.1323,105.65841,3000.6453
Middle East (EI),,2003,0.019153222,0.11988055,0,0.123545274,53.607586,,2253.4685,110.28631,3101.614
Middle East (EI),,2004,0.019153222,0.123132214,0,0.17693332,66.515335,,2483.882,112.0698,3310.306
Middle East (EI),,2005,0.015961027,0.18180999,0,0.2462536,68.48742,,2662.9575,114.04932,3497.1995
Middle East (EI),,2006,0.019153222,0.09975555,0.00028454166,0.39664942,80.3947,,2818.764,113.908394,3660.727
Middle East (EI),,2007,0.03192194,0.089013055,0.00028276112,0.43828136,75.51391,,3059.6414,115.39713,3717.9663
Middle East (EI),,2008,0.051075276,0.092519164,0.0098605,0.5903933,38.47091,,3371.095,112.92938,3984.7095
Middle East (EI),,2009,0.16184472,0.09864999,0.09568667,0.6716472,33.8374,,3468.6301,104.933846,4024.0427
Middle East (EI),,2010,0.2560147,0.11283916,0.27131692,0.505988,48.26821,,3804.9849,115.21779,4180.1187
Middle East (EI),,2011,0.35925388,0.13336,0.6252906,0.6187661,50.361317,0.28346664,3984.864,116.49262,4326.834
Middle East (EI),,2012,0.36436138,0.12667361,1.1815181,0.8096936,58.69763,3.8196535,4110.3228,137.56789,4506.606
Middle East (EI),,2013,0.4621672,0.094736114,1.8592011,0.6426236,64.07391,11.129087,4233.529,122.4725,4644.245
Middle East (EI),,2014,0.6831764,0.12705778,3.5406513,0.6910314,54.02884,10.579254,4474.281,122.35198,4747.19
Middle East (EI),,2015,0.6704747,0.13969195,4.9247246,0.75534916,45.154106,9.032548,4793.359,116.58859,4739.224
Middle East (EI),,2016,0.8576686,0.26305303,7.618474,1.57201,53.99788,16.631624,5011.6646,105.74549,4856.421
Middle East (EI),,2017,0.88546973,0.35927418,10.257539,2.175533,54.927467,17.76808,5115.67,104.209984,4908.0923
Middle East (EI),,2018,0.9278619,0.4231047,15.622988,3.9985979,33.87335,17.480797,5247.672,102.635735,4829.5806
Middle East (EI),,2019,0.921465,0.48680413,26.434263,4.39006,106.98811,16.215496,5378.632,105.588295,4708.94
