Entity,Code,Year,Primary energy consumption (TWh)
North Korea,PRK,1994,259.468
North Korea,PRK,1995,305.89886
North Korea,PRK,1996,294.73654
North Korea,PRK,1997,284.79968
North Korea,PRK,1998,252.61131
North Korea,PRK,1999,322.5759
North Korea,PRK,2000,287.1181
North Korea,PRK,2001,279.23526
North Korea,PRK,2002,272.9146
North Korea,PRK,2003,271.78885
North Korea,PRK,2004,283.35983
North Korea,PRK,2005,278.63095
North Korea,PRK,2006,264.0947
North Korea,PRK,2007,242.10452
North Korea,PRK,2008,260.75497
North Korea,PRK,2009,220.6128
North Korea,PRK,2010,210.62488
North Korea,PRK,2011,157.39717
North Korea,PRK,2012,150.45573
North Korea,PRK,2013,118.56006
North Korea,PRK,2014,111.504944
North Korea,PRK,2015,98.72228
North Korea,PRK,2016,114.25802
North Korea,PRK,2017,93.33703
North Korea,PRK,2018,96.75321
North Korea,PRK,2019,98.323105
North Korea,PRK,2020,99.829216
North Korea,PRK,2021,99.5751
North Macedonia,MKD,1990,29.659569
North Macedonia,MKD,1991,29.447424
North Macedonia,MKD,1992,30.236948
North Macedonia,MKD,1993,30.279469
North Macedonia,MKD,1994,28.441813
North Macedonia,MKD,1995,28.651134
North Macedonia,MKD,1996,33.28032
North Macedonia,MKD,1997,30.01362
North Macedonia,MKD,1998,33.92399
North Macedonia,MKD,1999,32.503963
North Macedonia,MKD,2000,30.847715
North Macedonia,MKD,2001,29.024567
North Macedonia,MKD,2002,28.361494
North Macedonia,MKD,2003,31.975607
North Macedonia,MKD,2004,31.577074
North Macedonia,MKD,2005,32.65849
North Macedonia,MKD,2006,33.200977
North Macedonia,MKD,2007,32.974598
North Macedonia,MKD,2008,31.932074
North Macedonia,MKD,2009,31.44994
North Macedonia,MKD,2010,34.147484
North Macedonia,MKD,2011,34.064377
North Macedonia,MKD,2012,31.627125
North Macedonia,MKD,2013,30.22361
North Macedonia,MKD,2014,27.96435
North Macedonia,MKD,2015,29.483152
North Macedonia,MKD,2016,30.590086
North Macedonia,MKD,2017,29.431738
North Macedonia,MKD,2018,29.400928
North Macedonia,MKD,2019,31.05644
North Macedonia,MKD,2020,27.070059
North Macedonia,MKD,2021,28.286995
North Macedonia,MKD,2022,29.04873
Northern Mariana Islands,MNP,1980,0
Northern Mariana Islands,MNP,1981,0
Northern Mariana Islands,MNP,1982,0
Northern Mariana Islands,MNP,1983,0
Northern Mariana Islands,MNP,1984,0
Northern Mariana Islands,MNP,1985,0
Northern Mariana Islands,MNP,1986,0
Northern Mariana Islands,MNP,1987,0
Northern Mariana Islands,MNP,1988,0
Northern Mariana Islands,MNP,1989,0
Northern Mariana Islands,MNP,1990,0
Northern Mariana Islands,MNP,1991,0
Northern Mariana Islands,MNP,1992,0
Northern Mariana Islands,MNP,1993,0
Northern Mariana Islands,MNP,1994,0
Northern Mariana Islands,MNP,1995,0
Northern Mariana Islands,MNP,1996,0
Northern Mariana Islands,MNP,1997,0
Northern Mariana Islands,MNP,1998,0
Northern Mariana Islands,MNP,1999,0
Northern Mariana Islands,MNP,2000,0
Northern Mariana Islands,MNP,2001,0
Northern Mariana Islands,MNP,2002,0
Northern Mariana Islands,MNP,2003,0
Northern Mariana Islands,MNP,2004,0
Northern Mariana Islands,MNP,2005,0
Northern Mariana Islands,MNP,2006,0
Northern Mariana Islands,MNP,2007,0
Northern Mariana Islands,MNP,2008,0
Northern Mariana Islands,MNP,2009,0
Northern Mariana Islands,MNP,2010,0
Northern Mariana Islands,MNP,2011,0
Northern Mariana Islands,MNP,2012,0
Northern Mariana Islands,MNP,2013,0
Northern Mariana Islands,MNP,2014,0
Northern Mariana Islands,MNP,2015,0
Northern Mariana Islands,MNP,2016,0
Northern Mariana Islands,MNP,2017,0
Northern Mariana Islands,MNP,2018,0
Northern Mariana Islands,MNP,2019,0
Northern Mariana Islands,MNP,2020,0
Northern Mariana Islands,MNP,2021,0
Norway,NOR,1965,215.42297
Norway,NOR,1966,220.39368
Norway,NOR,1967,236.68205
Norway,NOR,1968,265.16656
Norway,NOR,1969,265.5665
Norway,NOR,1970,277.90164
Norway,NOR,1971,292.36362
Norway,NOR,1972,310.05334
Norway,NOR,1973,328.54492
Norway,NOR,1974,331.5515
Norway,NOR,1975,336.39883
Norway,NOR,1976,359.81375
Norway,NOR,1977,331.37222
Norway,NOR,1978,371.84985
Norway,NOR,1979,398.2091
Norway,NOR,1980,378.90176
Norway,NOR,1981,400.17148
Norway,NOR,1982,395.4774
Norway,NOR,1983,434.764
Norway,NOR,1984,440.2167
Norway,NOR,1985,435.44504
Norway,NOR,1986,424.84286
Norway,NOR,1987,446.3506
Norway,NOR,1988,460.09702
Norway,NOR,1989,490.18774
Norway,NOR,1990,495.3977
Norway,NOR,1991,456.79172
Norway,NOR,1992,481.06427
Norway,NOR,1993,496.45157
Norway,NOR,1994,479.502
Norway,NOR,1995,508.8202
Norway,NOR,1996,466.73715
Norway,NOR,1997,490.68387
Norway,NOR,1998,510.29834
Norway,NOR,1999,523.8298
Norway,NOR,2000,580.51166
Norway,NOR,2001,524.99615
Norway,NOR,2002,546.2653
Norway,NOR,2003,482.0271
Norway,NOR,2004,490.92905
Norway,NOR,2005,560.7537
Norway,NOR,2006,513.5541
Norway,NOR,2007,551.2713
Norway,NOR,2008,564.52246
Norway,NOR,2009,521.2537
Norway,NOR,2010,500.3798
Norway,NOR,2011,507.48676
Norway,NOR,2012,562.04785
Norway,NOR,2013,526.9257
Norway,NOR,2014,542.7384
Norway,NOR,2015,547.9999
Norway,NOR,2016,556.09955
Norway,NOR,2017,558.88324
Norway,NOR,2018,550.13434
Norway,NOR,2019,515.53455
Norway,NOR,2020,558.9052
Norway,NOR,2021,569.08984
Norway,NOR,2022,526.7286
OECD (EI),,1965,30572.754
OECD (EI),,1966,32077.643
OECD (EI),,1967,33348.816
OECD (EI),,1968,35552.258
OECD (EI),,1969,37896.98
OECD (EI),,1970,40020.11
OECD (EI),,1971,41109.97
OECD (EI),,1972,43194.965
OECD (EI),,1973,45649.066
OECD (EI),,1974,45074.24
OECD (EI),,1975,44143.26
OECD (EI),,1976,46484.027
OECD (EI),,1977,47549.26
OECD (EI),,1978,49034.17
OECD (EI),,1979,50367.824
OECD (EI),,1980,49036.35
OECD (EI),,1981,47977.65
OECD (EI),,1982,46570.49
OECD (EI),,1983,46710.54
OECD (EI),,1984,48849.312
OECD (EI),,1985,50025.746
OECD (EI),,1986,50666.66
OECD (EI),,1987,52104.754
OECD (EI),,1988,53864.207
OECD (EI),,1989,54870.527
OECD (EI),,1990,55219.184
OECD (EI),,1991,55666.164
OECD (EI),,1992,56187.047
OECD (EI),,1993,56999.48
OECD (EI),,1994,57974.926
OECD (EI),,1995,59531.246
OECD (EI),,1996,61514.473
OECD (EI),,1997,62167.434
OECD (EI),,1998,62377.934
OECD (EI),,1999,63287.457
OECD (EI),,2000,64522.855
OECD (EI),,2001,64072.387
OECD (EI),,2002,64657.58
OECD (EI),,2003,65222.406
OECD (EI),,2004,66464.2
OECD (EI),,2005,66882.234
OECD (EI),,2006,67014.32
OECD (EI),,2007,67430.68
OECD (EI),,2008,66720.37
OECD (EI),,2009,63479.91
OECD (EI),,2010,65788.33
OECD (EI),,2011,65107.293
OECD (EI),,2012,64547.02
OECD (EI),,2013,65176.11
OECD (EI),,2014,64646.066
OECD (EI),,2015,64805.414
OECD (EI),,2016,65138.125
OECD (EI),,2017,65798.914
OECD (EI),,2018,66774.75
OECD (EI),,2019,66181.13
OECD (EI),,2020,61580.9
OECD (EI),,2021,64549.324
OECD (EI),,2022,65116.65
OECD (EIA),,1980,53788.58
OECD (EIA),,1981,52619.293
OECD (EIA),,1982,51420.203
OECD (EIA),,1983,51298.08
OECD (EIA),,1984,53139.402
OECD (EIA),,1985,54021.18
OECD (EIA),,1986,54744.758
OECD (EIA),,1987,56222.37
OECD (EIA),,1988,58119.727
OECD (EIA),,1989,59220.957
OECD (EIA),,1990,59438.105
OECD (EIA),,1991,59647.246
OECD (EIA),,1992,60515.53
OECD (EIA),,1993,61442.582
OECD (EIA),,1994,62561.15
OECD (EIA),,1995,64107.504
OECD (EIA),,1996,66182.37
OECD (EIA),,1997,66643.35
OECD (EIA),,1998,66813.82
OECD (EIA),,1999,67799.31
OECD (EIA),,2000,69094.805
OECD (EIA),,2001,68765.195
OECD (EIA),,2002,69281.19
OECD (EIA),,2003,70046.32
OECD (EIA),,2004,71507.2
OECD (EIA),,2005,71917.23
OECD (EIA),,2006,72114.37
OECD (EIA),,2007,72515.78
OECD (EIA),,2008,71498.17
OECD (EIA),,2009,68482.81
OECD (EIA),,2010,71096.81
OECD (EIA),,2011,70378.07
OECD (EIA),,2012,69623.625
OECD (EIA),,2013,70494.875
OECD (EIA),,2014,70085.984
OECD (EIA),,2015,70169.234
OECD (EIA),,2016,70585.59
OECD (EIA),,2017,71370.31
OECD (EIA),,2018,72260.125
OECD (EIA),,2019,71465.805
OECD (EIA),,2020,66318.836
OECD (EIA),,2021,69208
OPEC (EIA),,1980,2293.5447
OPEC (EIA),,1981,2388.1682
OPEC (EIA),,1982,2529.6355
OPEC (EIA),,1983,2775.2622
OPEC (EIA),,1984,2963.7861
OPEC (EIA),,1985,3187.2024
OPEC (EIA),,1986,3371.9646
OPEC (EIA),,1987,3545.8765
OPEC (EIA),,1988,3764.3367
OPEC (EIA),,1989,3939.2378
OPEC (EIA),,1990,3971.6584
OPEC (EIA),,1991,4111.1587
OPEC (EIA),,1992,4334.5312
OPEC (EIA),,1993,4438.46
OPEC (EIA),,1994,4627.674
OPEC (EIA),,1995,4760.426
OPEC (EIA),,1996,4938.1777
OPEC (EIA),,1997,5238.2085
OPEC (EIA),,1998,5411.69
OPEC (EIA),,1999,5486.8564
OPEC (EIA),,2000,5815.171
OPEC (EIA),,2001,6172.6143
OPEC (EIA),,2002,6397.7466
OPEC (EIA),,2003,6474.9585
OPEC (EIA),,2004,6906.603
OPEC (EIA),,2005,7501.5083
OPEC (EIA),,2006,7766.2207
OPEC (EIA),,2007,8058.9253
OPEC (EIA),,2008,8620.827
OPEC (EIA),,2009,8866.619
OPEC (EIA),,2010,9500.848
OPEC (EIA),,2011,10011.334
OPEC (EIA),,2012,10320.315
OPEC (EIA),,2013,10619.3955
OPEC (EIA),,2014,10976.069
OPEC (EIA),,2015,10722.768
OPEC (EIA),,2016,11556.658
OPEC (EIA),,2017,11725.096
OPEC (EIA),,2018,11803.796
OPEC (EIA),,2019,11677.3545
OPEC (EIA),,2020,10626.797
OPEC (EIA),,2021,10839.889
Oceania,,1965,510.97794
Oceania,,1966,536.6507
Oceania,,1967,564.43396
Oceania,,1968,595.169
Oceania,,1969,617.5054
Oceania,,1970,675.9102
Oceania,,1971,709.6089
Oceania,,1972,744.33356
Oceania,,1973,792.3321
Oceania,,1974,836.5439
Oceania,,1975,850.5141
Oceania,,1976,879.9458
Oceania,,1977,919.53314
Oceania,,1978,943.45776
Oceania,,1979,975.3222
Oceania,,1980,978.5352
Oceania,,1981,992.48004
Oceania,,1982,989.0738
Oceania,,1983,965.57367
Oceania,,1984,1005.68024
Oceania,,1985,1031.9852
Oceania,,1986,1061.3116
Oceania,,1987,1089.4211
Oceania,,1988,1138.687
Oceania,,1989,1191.3279
Oceania,,1990,1219.4945
Oceania,,1991,1215.493
Oceania,,1992,1232.6897
Oceania,,1993,1260.3245
Oceania,,1994,1312.6035
Oceania,,1995,1369.2045
Oceania,,1996,1406.1246
Oceania,,1997,1435.3096
Oceania,,1998,1464.353
Oceania,,1999,1517.2802
Oceania,,2000,1534.8167
Oceania,,2001,1542.8682
Oceania,,2002,1577.0374
Oceania,,2003,1588.9331
Oceania,,2004,1639.1243
Oceania,,2005,1639.109
Oceania,,2006,1701.1022
Oceania,,2007,1735.6329
Oceania,,2008,1761.8433
Oceania,,2009,1739.0493
Oceania,,2010,1743.9641
Oceania,,2011,1794.6957
Oceania,,2012,1773.9575
Oceania,,2013,1795.1449
Oceania,,2014,1817.1346
Oceania,,2015,1853.7566
Oceania,,2016,1861.7023
Oceania,,2017,1861.8057
Oceania,,2018,1883.959
Oceania,,2019,1944.3704
Oceania,,2020,1826.9012
Oceania,,2021,1828.0763
Oceania,,2022,1894.2112
Oman,OMN,1965,0.09738055
Oman,OMN,1966,0.12186111
Oman,OMN,1967,0.5409833
Oman,OMN,1968,0.65190834
Oman,OMN,1969,0.9285111
Oman,OMN,1970,0.9359056
Oman,OMN,1971,15.471502
Oman,OMN,1972,17.677216
Oman,OMN,1973,15.375914
Oman,OMN,1974,14.127883
Oman,OMN,1975,12.904697
Oman,OMN,1976,14.856398
Oman,OMN,1977,14.312169
Oman,OMN,1978,16.642376
Oman,OMN,1979,19.173227
Oman,OMN,1980,17.058376
Oman,OMN,1981,18.027998
Oman,OMN,1982,19.46502
Oman,OMN,1983,22.426924
Oman,OMN,1984,27.808535
Oman,OMN,1985,32.889908
Oman,OMN,1986,35.459522
Oman,OMN,1987,36.95891
Oman,OMN,1988,37.96885
Oman,OMN,1989,39.735863
Oman,OMN,1990,46.577927
Oman,OMN,1991,60.79354
Oman,OMN,1992,60.287495
Oman,OMN,1993,58.153595
Oman,OMN,1994,54.4814
Oman,OMN,1995,63.82267
Oman,OMN,1996,65.47451
Oman,OMN,1997,67.46645
Oman,OMN,1998,69.17986
Oman,OMN,1999,78.620995
Oman,OMN,2000,110.92367
Oman,OMN,2001,123.159355
Oman,OMN,2002,132.99884
Oman,OMN,2003,137.96097
Oman,OMN,2004,128.17462
Oman,OMN,2005,155.01062
Oman,OMN,2006,170.27194
Oman,OMN,2007,172.56383
Oman,OMN,2008,200.78444
Oman,OMN,2009,199.19771
Oman,OMN,2010,236.93105
Oman,OMN,2011,259.68335
Oman,OMN,2012,283.3029
Oman,OMN,2013,317.48486
Oman,OMN,2014,315.79758
Oman,OMN,2015,336.78467
Oman,OMN,2016,337.73837
Oman,OMN,2017,353.37772
Oman,OMN,2018,375.74258
Oman,OMN,2019,373.15045
Oman,OMN,2020,359.10312
Oman,OMN,2021,394.0069
Oman,OMN,2022,415.30582
Pakistan,PAK,1965,82.22446
Pakistan,PAK,1966,82.84071
Pakistan,PAK,1967,91.71956
Pakistan,PAK,1968,104.131035
Pakistan,PAK,1969,104.63179
Pakistan,PAK,1970,102.95153
Pakistan,PAK,1971,96.23619
Pakistan,PAK,1972,89.527275
Pakistan,PAK,1973,95.656105
Pakistan,PAK,1974,103.624825
Pakistan,PAK,1975,108.77945
Pakistan,PAK,1976,110.4657
Pakistan,PAK,1977,119.551155
Pakistan,PAK,1978,128.0085
Pakistan,PAK,1979,139.54419
Pakistan,PAK,1980,154.74867
Pakistan,PAK,1981,166.37912
Pakistan,PAK,1982,183.49088
Pakistan,PAK,1983,196.1527
Pakistan,PAK,1984,207.59
Pakistan,PAK,1985,218.16379
Pakistan,PAK,1986,231.23979
Pakistan,PAK,1987,259.38654
Pakistan,PAK,1988,275.5609
Pakistan,PAK,1989,292.24484
Pakistan,PAK,1990,305.49792
Pakistan,PAK,1991,323.70065
Pakistan,PAK,1992,340.02856
Pakistan,PAK,1993,376.3136
Pakistan,PAK,1994,389.3819
Pakistan,PAK,1995,410.67953
Pakistan,PAK,1996,437.42648
Pakistan,PAK,1997,422.88452
Pakistan,PAK,1998,453.84885
Pakistan,PAK,1999,473.72205
Pakistan,PAK,2000,483.7543
Pakistan,PAK,2001,495.15015
Pakistan,PAK,2002,514.1093
Pakistan,PAK,2003,559.92676
Pakistan,PAK,2004,623.06195
Pakistan,PAK,2005,646.4842
Pakistan,PAK,2006,681.3318
Pakistan,PAK,2007,724.4105
Pakistan,PAK,2008,727.9981
Pakistan,PAK,2009,737.5944
Pakistan,PAK,2010,740.76044
Pakistan,PAK,2011,740.26276
Pakistan,PAK,2012,687.83606
Pakistan,PAK,2013,751.7423
Pakistan,PAK,2014,775.9353
Pakistan,PAK,2015,815.8589
Pakistan,PAK,2016,888.98755
Pakistan,PAK,2017,940.99817
Pakistan,PAK,2018,971.03046
Pakistan,PAK,2019,982.51624
Pakistan,PAK,2020,977.2168
Pakistan,PAK,2021,1083.7887
Pakistan,PAK,2022,1000.5467
Palestine,PSE,1997,2.7217615
Palestine,PSE,1998,4.313506
Palestine,PSE,1999,4.390881
Palestine,PSE,2000,5.764321
Palestine,PSE,2001,7.821104
Palestine,PSE,2002,7.241899
Palestine,PSE,2003,7.7683463
Palestine,PSE,2004,11.815106
Palestine,PSE,2005,14.479837
Palestine,PSE,2006,12.785172
Palestine,PSE,2007,13.1676035
Palestine,PSE,2008,12.629551
Palestine,PSE,2009,12.953758
Palestine,PSE,2010,12.947435
Palestine,PSE,2011,14.3964815
Palestine,PSE,2012,14.404332
Palestine,PSE,2013,15.299262
Palestine,PSE,2014,16.504234
Palestine,PSE,2015,18.322557
Palestine,PSE,2016,19.239206
Palestine,PSE,2017,19.312538
Palestine,PSE,2018,19.689144
Palestine,PSE,2019,20.55228
Palestine,PSE,2020,20.02833
Palestine,PSE,2021,20.529442
Panama,PAN,1980,53.879505
Panama,PAN,1981,54.546146
Panama,PAN,1982,51.860836
Panama,PAN,1983,52.48802
Panama,PAN,1984,53.851173
Panama,PAN,1985,48.42327
Panama,PAN,1986,49.928524
Panama,PAN,1987,51.79989
Panama,PAN,1988,51.26713
Panama,PAN,1989,49.92967
Panama,PAN,1990,52.770836
Panama,PAN,1991,52.171192
Panama,PAN,1992,53.090485
Panama,PAN,1993,53.30634
Panama,PAN,1994,59.37977
Panama,PAN,1995,62.520016
Panama,PAN,1996,56.26093
Panama,PAN,1997,57.836548
Panama,PAN,1998,60.92675
Panama,PAN,1999,42.45507
Panama,PAN,2000,67.0678
Panama,PAN,2001,68.16489
Panama,PAN,2002,67.34377
Panama,PAN,2003,67.91378
Panama,PAN,2004,69.25394
Panama,PAN,2005,69.187996
Panama,PAN,2006,75.12776
Panama,PAN,2007,70.90109
Panama,PAN,2008,83.056435
Panama,PAN,2009,80.47027
Panama,PAN,2010,91.285095
Panama,PAN,2011,92.07825
Panama,PAN,2012,102.21984
Panama,PAN,2013,100.602745
Panama,PAN,2014,102.87565
Panama,PAN,2015,112.3791
Panama,PAN,2016,118.755165
Panama,PAN,2017,127.71585
Panama,PAN,2018,130.1864
Panama,PAN,2019,117.984116
Panama,PAN,2020,118.70061
Panama,PAN,2021,117.77596
Papua New Guinea,PNG,1980,8.506217
Papua New Guinea,PNG,1981,8.476197
Papua New Guinea,PNG,1982,8.457905
Papua New Guinea,PNG,1983,8.710377
Papua New Guinea,PNG,1984,10.057972
Papua New Guinea,PNG,1985,10.065335
Papua New Guinea,PNG,1986,10.426615
Papua New Guinea,PNG,1987,11.432822
Papua New Guinea,PNG,1988,10.767853
Papua New Guinea,PNG,1989,11.042495
Papua New Guinea,PNG,1990,11.183345
Papua New Guinea,PNG,1991,11.063257
Papua New Guinea,PNG,1992,11.66018
Papua New Guinea,PNG,1993,11.845969
Papua New Guinea,PNG,1994,11.34802
Papua New Guinea,PNG,1995,13.168192
Papua New Guinea,PNG,1996,13.744855
Papua New Guinea,PNG,1997,13.02699
Papua New Guinea,PNG,1998,13.120468
Papua New Guinea,PNG,1999,13.280616
Papua New Guinea,PNG,2000,15.133191
Papua New Guinea,PNG,2001,17.307549
Papua New Guinea,PNG,2002,18.11192
Papua New Guinea,PNG,2003,20.563549
Papua New Guinea,PNG,2004,22.981201
Papua New Guinea,PNG,2005,22.20698
Papua New Guinea,PNG,2006,22.762342
Papua New Guinea,PNG,2007,24.531261
Papua New Guinea,PNG,2008,21.820526
Papua New Guinea,PNG,2009,23.98301
Papua New Guinea,PNG,2010,21.745659
Papua New Guinea,PNG,2011,22.775326
Papua New Guinea,PNG,2012,22.00726
Papua New Guinea,PNG,2013,22.518286
Papua New Guinea,PNG,2014,23.83847
Papua New Guinea,PNG,2015,27.527002
Papua New Guinea,PNG,2016,29.219704
Papua New Guinea,PNG,2017,28.238922
Papua New Guinea,PNG,2018,29.388498
Papua New Guinea,PNG,2019,30.149662
Papua New Guinea,PNG,2020,21.09696
Papua New Guinea,PNG,2021,21.12761
Paraguay,PRY,1980,8.111002
Paraguay,PRY,1981,7.844241
Paraguay,PRY,1982,7.7007217
Paraguay,PRY,1983,8.311907
Paraguay,PRY,1984,8.944878
Paraguay,PRY,1985,16.464592
Paraguay,PRY,1986,33.014732
Paraguay,PRY,1987,49.08902
Paraguay,PRY,1988,51.079147
Paraguay,PRY,1989,63.525913
Paraguay,PRY,1990,67.6712
Paraguay,PRY,1991,71.73466
Paraguay,PRY,1992,67.65228
Paraguay,PRY,1993,76.39585
Paraguay,PRY,1994,88.24514
Paraguay,PRY,1995,101.764404
Paraguay,PRY,1996,106.49361
Paraguay,PRY,1997,117.26145
Paraguay,PRY,1998,119.43555
Paraguay,PRY,1999,124.97288
Paraguay,PRY,2000,124.69319
Paraguay,PRY,2001,110.88627
Paraguay,PRY,2002,115.54269
Paraguay,PRY,2003,122.492584
Paraguay,PRY,2004,121.593834
Paraguay,PRY,2005,119.13373
Paraguay,PRY,2006,124.73727
Paraguay,PRY,2007,125.26997
Paraguay,PRY,2008,129.20233
Paraguay,PRY,2009,128.04562
Paraguay,PRY,2010,129.48898
Paraguay,PRY,2011,136.43077
Paraguay,PRY,2012,140.0199
Paraguay,PRY,2013,141.21852
Paraguay,PRY,2014,133.65765
Paraguay,PRY,2015,137.09798
Paraguay,PRY,2016,154.90407
Paraguay,PRY,2017,148.94304
Paraguay,PRY,2018,149.09532
Paraguay,PRY,2019,129.97318
Paraguay,PRY,2020,122.400375
Paraguay,PRY,2021,105.80124
Persian Gulf (EIA),,1980,1437.4812
Persian Gulf (EIA),,1981,1507.7494
Persian Gulf (EIA),,1982,1569.5714
Persian Gulf (EIA),,1983,1783.7626
Persian Gulf (EIA),,1984,1952.3833
Persian Gulf (EIA),,1985,2165.7168
Persian Gulf (EIA),,1986,2311.7803
Persian Gulf (EIA),,1987,2452.638
Persian Gulf (EIA),,1988,2620.3591
Persian Gulf (EIA),,1989,2750.8347
Persian Gulf (EIA),,1990,2768.3337
Persian Gulf (EIA),,1991,2825.1057
Persian Gulf (EIA),,1992,3106.466
Persian Gulf (EIA),,1993,3236.0654
Persian Gulf (EIA),,1994,3384.671
Persian Gulf (EIA),,1995,3458.5452
Persian Gulf (EIA),,1996,3604.5056
Persian Gulf (EIA),,1997,3906.7834
Persian Gulf (EIA),,1998,4050.8516
Persian Gulf (EIA),,1999,4190.39
Persian Gulf (EIA),,2000,4458.141
Persian Gulf (EIA),,2001,4660.8423
Persian Gulf (EIA),,2002,4908.6973
Persian Gulf (EIA),,2003,5044.0386
Persian Gulf (EIA),,2004,5420.33
Persian Gulf (EIA),,2005,5964.0435
Persian Gulf (EIA),,2006,6230.311
Persian Gulf (EIA),,2007,6619.6914
Persian Gulf (EIA),,2008,7052.624
Persian Gulf (EIA),,2009,7372.6045
Persian Gulf (EIA),,2010,7951.9834
Persian Gulf (EIA),,2011,8417.487
Persian Gulf (EIA),,2012,8723.65
Persian Gulf (EIA),,2013,9025.548
Persian Gulf (EIA),,2014,9315.151
Persian Gulf (EIA),,2015,9089.896
Persian Gulf (EIA),,2016,9950.074
Persian Gulf (EIA),,2017,10182.444
Persian Gulf (EIA),,2018,10287.613
Persian Gulf (EIA),,2019,10284.447
Persian Gulf (EIA),,2020,9372.8545
Persian Gulf (EIA),,2021,9520.191
Peru,PER,1965,55.006668
Peru,PER,1966,67.14465
Peru,PER,1967,68.368126
Peru,PER,1968,69.63112
Peru,PER,1969,70.14039
Peru,PER,1970,72.33975
Peru,PER,1971,75.817635
Peru,PER,1972,67.946304
Peru,PER,1973,76.990776
Peru,PER,1974,88.644035
Peru,PER,1975,93.66691
Peru,PER,1976,95.53965
Peru,PER,1977,96.31343
Peru,PER,1978,96.119415
Peru,PER,1979,99.80601
Peru,PER,1980,106.850716
Peru,PER,1981,112.31611
Peru,PER,1982,113.08816
Peru,PER,1983,98.91824
Peru,PER,1984,104.29419
Peru,PER,1985,102.57679
Peru,PER,1986,110.48429
Peru,PER,1987,120.63495
Peru,PER,1988,117.19201
Peru,PER,1989,107.9548
Peru,PER,1990,107.016975
Peru,PER,1991,106.14931
Peru,PER,1992,103.354836
Peru,PER,1993,112.95392
Peru,PER,1994,122.81121
Peru,PER,1995,133.32191
Peru,PER,1996,137.43759
Peru,PER,1997,134.76834
Peru,PER,1998,139.04411
Peru,PER,1999,142.63318
Peru,PER,2000,147.35915
Peru,PER,2001,146.07588
Peru,PER,2002,149.57689
Peru,PER,2003,147.67165
Peru,PER,2004,157.39606
Peru,PER,2005,163.72984
Peru,PER,2006,165.59296
Peru,PER,2007,180.28453
Peru,PER,2008,194.64412
Peru,PER,2009,198.44006
Peru,PER,2010,225.28638
Peru,PER,2011,248.55608
Peru,PER,2012,256.72537
Peru,PER,2013,262.58148
Peru,PER,2014,268.82904
Peru,PER,2015,281.66946
Peru,PER,2016,298.93784
Peru,PER,2017,303.5903
Peru,PER,2018,318.42453
Peru,PER,2019,326.5953
Peru,PER,2020,278.60876
Peru,PER,2021,317.3397
Peru,PER,2022,334.89386
Philippines,PHL,1965,54.785736
Philippines,PHL,1966,59.189976
Philippines,PHL,1967,66.481346
Philippines,PHL,1968,75.075264
Philippines,PHL,1969,80.41723
Philippines,PHL,1970,91.505486
Philippines,PHL,1971,104.6748
Philippines,PHL,1972,103.64541
Philippines,PHL,1973,120.954094
Philippines,PHL,1974,112.68782
Philippines,PHL,1975,121.98148
Philippines,PHL,1976,126.7873
Philippines,PHL,1977,136.65462
Philippines,PHL,1978,142.60536
Philippines,PHL,1979,148.64824
Philippines,PHL,1980,146.28912
Philippines,PHL,1981,145.79858
Philippines,PHL,1982,141.70377
Philippines,PHL,1983,153.29399
Philippines,PHL,1984,139.76021
Philippines,PHL,1985,135.05885
Philippines,PHL,1986,137.17268
Philippines,PHL,1987,148.379
Philippines,PHL,1988,163.63724
Philippines,PHL,1989,177.00485
Philippines,PHL,1990,187.57756
Philippines,PHL,1991,184.64839
Philippines,PHL,1992,198.0808
Philippines,PHL,1993,217.30994
Philippines,PHL,1994,226.37276
Philippines,PHL,1995,258.54395
Philippines,PHL,1996,277.0176
Philippines,PHL,1997,302.35895
Philippines,PHL,1998,301.3097
Philippines,PHL,1999,305.1691
Philippines,PHL,2000,307.55258
Philippines,PHL,2001,300.72742
Philippines,PHL,2002,302.16824
Philippines,PHL,2003,311.74167
Philippines,PHL,2004,319.12234
Philippines,PHL,2005,320.316
Philippines,PHL,2006,305.16562
Philippines,PHL,2007,316.62064
Philippines,PHL,2008,327.37506
